Fraction,MF,SampID,Retention_time,mz,QCd_area,method,Station
HILICPos,848_HILICPos,210322_Smp_PS_A,8.246,174.12378,2054060,CatEx,PS
HILICPos,848_HILICPos,210322_Smp_PS_B,8.246,174.12378,2663398,CatEx,PS
HILICPos,848_HILICPos,210322_Smp_PS_C,8.246,174.12378,2399424,CatEx,PS
HILICPos,848_HILICPos,210322_Smp_PPL_PS_A,8.246,174.12378,3942962,PPL,PS
HILICPos,848_HILICPos,210322_Smp_PPL_PS_B,8.246,174.12378,3384560,PPL,PS
HILICPos,848_HILICPos,210322_Smp_PPL_PS_C,8.246,174.12378,3669152,PPL,PS
RP,8482_RP,210329_Smp_Aloha_A,0.664,318.77313,205723.1441833094,CatEx,A
RP,8482_RP,210329_Smp_Aloha_B,0.664,318.77313,169353.17881539903,CatEx,A
RP,8482_RP,210329_Smp_Aloha_C,0.664,318.77313,2785170.400401976,CatEx,A
RP,8482_RP,210329_Smp_PS_A,0.664,318.77313,574598.8358786191,CatEx,PS
RP,8482_RP,210329_Smp_PS_B,0.664,318.77313,771895.2406862854,CatEx,PS
RP,8482_RP,210329_Smp_PS_C,0.664,318.77313,30723.331297950484,CatEx,PS
RP,8482_RP,210329_Smp_PPL_Aloha_A,0.664,318.77313,13598516.19966404,PPL,A
RP,8482_RP,210329_Smp_PPL_Aloha_B,0.664,318.77313,7426589.741489281,PPL,A
RP,8482_RP,210329_Smp_PPL_Aloha_C,0.664,318.77313,11107150.555756245,PPL,A
RP,8482_RP,210329_Smp_PPL_PS_A,0.664,318.77313,4903411.129789038,PPL,PS
RP,8482_RP,210329_Smp_PPL_PS_B,0.664,318.77313,4374622.099300076,PPL,PS
RP,8482_RP,210329_Smp_PPL_PS_C,0.664,318.77313,5892264.039284956,PPL,PS
RP,8484_RP,210329_Smp_PPL_PS_A,0.718,318.89041,147253.65667426595,PPL,PS
RP,8484_RP,210329_Smp_PPL_PS_B,0.718,318.89041,1096627.8839585169,PPL,PS
RP,8484_RP,210329_Smp_PPL_PS_C,0.718,318.89041,32620.80223141195,PPL,PS
RP,8491_RP,210329_Smp_PPL_PS_A,7.734,319.05386,13435573.765847262,PPL,PS
RP,8491_RP,210329_Smp_PPL_PS_B,7.734,319.05386,12151807.308937307,PPL,PS
RP,8491_RP,210329_Smp_PPL_PS_C,7.734,319.05386,13703613.883830288,PPL,PS
RP,85_RP,210329_Smp_PPL_Aloha_A,0.827,96.04485,4726046.799262488,PPL,A
RP,85_RP,210329_Smp_PPL_Aloha_B,0.827,96.04485,3070437.8668021574,PPL,A
RP,85_RP,210329_Smp_PPL_Aloha_C,0.827,96.04485,5906791.005224159,PPL,A
RP,85_RP,210329_Smp_PPL_PS_A,0.827,96.04485,4041410.016196024,PPL,PS
RP,85_RP,210329_Smp_PPL_PS_B,0.827,96.04485,2642239.844106022,PPL,PS
RP,85_RP,210329_Smp_PPL_PS_C,0.827,96.04485,5026500.477745918,PPL,PS
RP,8510_RP,210329_Smp_PPL_Aloha_A,1.678,319.13641,7203564.372989952,PPL,A
RP,8510_RP,210329_Smp_PPL_Aloha_B,1.678,319.13641,4254336.017132611,PPL,A
RP,8510_RP,210329_Smp_PPL_Aloha_C,1.678,319.13641,6657612.647676638,PPL,A
RP,8514_RP,210329_Smp_Aloha_A,2.6,319.173,198926.6699356703,CatEx,A
RP,8514_RP,210329_Smp_Aloha_B,2.6,319.173,103987.92596865336,CatEx,A
RP,8514_RP,210329_Smp_Aloha_C,2.6,319.173,199585.3087189358,CatEx,A
RP,8514_RP,210329_Smp_PPL_Aloha_A,2.6,319.173,7745644.519804043,PPL,A
RP,8514_RP,210329_Smp_PPL_Aloha_B,2.6,319.173,4028378.217166998,PPL,A
RP,8514_RP,210329_Smp_PPL_Aloha_C,2.6,319.173,8157771.754702017,PPL,A
RP,8523_RP,210329_Smp_PPL_Aloha_A,0.653,319.84888,1476288.8181787797,PPL,A
RP,8523_RP,210329_Smp_PPL_Aloha_B,0.653,319.84888,628009.1178402043,PPL,A
RP,8523_RP,210329_Smp_PPL_Aloha_C,0.653,319.84888,1407807.4191348276,PPL,A
RP,8523_RP,210329_Smp_PPL_PS_A,0.653,319.84888,567250.6539996709,PPL,PS
RP,8523_RP,210329_Smp_PPL_PS_B,0.653,319.84888,486380.4552671017,PPL,PS
RP,8523_RP,210329_Smp_PPL_PS_C,0.653,319.84888,254983.91787479995,PPL,PS
RP,8538_RP,210329_Smp_PPL_PS_A,4.714,320.17081,811386,PPL,PS
RP,8538_RP,210329_Smp_PPL_PS_B,4.714,320.17081,634934,PPL,PS
RP,8538_RP,210329_Smp_PPL_PS_C,4.714,320.17081,688114,PPL,PS
RP,8547_RP,210329_Smp_PPL_Aloha_A,0.665,320.77026,1789552.0791903555,PPL,A
RP,8547_RP,210329_Smp_PPL_Aloha_B,0.665,320.77026,1188671.4227943236,PPL,A
RP,8547_RP,210329_Smp_PPL_Aloha_C,0.665,320.77026,1639240.5840742255,PPL,A
RP,8547_RP,210329_Smp_PPL_PS_A,0.665,320.77026,729908.3404187948,PPL,PS
RP,8547_RP,210329_Smp_PPL_PS_B,0.665,320.77026,646425.3993370428,PPL,PS
RP,8547_RP,210329_Smp_PPL_PS_C,0.665,320.77026,803267.735933666,PPL,PS
HILICNeg,855_HILICNeg,210322_Smp_PS_A,2.563,167.9966,39993776,CatEx,PS
HILICNeg,855_HILICNeg,210322_Smp_PS_B,2.563,167.9966,64718440,CatEx,PS
HILICNeg,855_HILICNeg,210322_Smp_PS_C,2.563,167.9966,143822336,CatEx,PS
RP,8569_RP,210329_Smp_PPL_Aloha_A,0.65,321.84555,2504485.185321223,PPL,A
RP,8569_RP,210329_Smp_PPL_Aloha_B,0.65,321.84555,866987.4871475176,PPL,A
RP,8569_RP,210329_Smp_PPL_Aloha_C,0.65,321.84555,2150444.944428351,PPL,A
RP,8569_RP,210329_Smp_PPL_PS_A,0.65,321.84555,865127.4498682208,PPL,PS
RP,8569_RP,210329_Smp_PPL_PS_B,0.65,321.84555,861564.9297532344,PPL,PS
RP,8569_RP,210329_Smp_PPL_PS_C,0.65,321.84555,452310.22739396023,PPL,PS
HILICPos,858_HILICPos,210322_Smp_Aloha_A,7.392,175.10172,4556116,CatEx,A
HILICPos,858_HILICPos,210322_Smp_Aloha_B,7.392,175.10172,4278150,CatEx,A
HILICPos,858_HILICPos,210322_Smp_Aloha_C,7.392,175.10172,5322168,CatEx,A
HILICPos,858_HILICPos,210322_Smp_PS_A,7.392,175.10172,5090148,CatEx,PS
HILICPos,858_HILICPos,210322_Smp_PS_B,7.392,175.10172,7109910,CatEx,PS
HILICPos,858_HILICPos,210322_Smp_PS_C,7.392,175.10172,5966146,CatEx,PS
RP,8586_RP,210329_Smp_PPL_PS_A,4.508,322.17941,714166,PPL,PS
RP,8586_RP,210329_Smp_PPL_PS_B,4.508,322.17941,631742,PPL,PS
RP,8586_RP,210329_Smp_PPL_PS_C,4.508,322.17941,647690,PPL,PS
RP,8602_RP,210329_Smp_PPL_Aloha_A,0.658,322.88708,179002.80880133796,PPL,A
RP,8602_RP,210329_Smp_PPL_Aloha_B,0.658,322.88708,70747.52941797432,PPL,A
RP,8602_RP,210329_Smp_PPL_Aloha_C,0.658,322.88708,251816.95029363656,PPL,A
RP,8602_RP,210329_Smp_PPL_PS_A,0.658,322.88708,159227.41733790276,PPL,PS
RP,8602_RP,210329_Smp_PPL_PS_B,0.658,322.88708,143090.75091463825,PPL,PS
RP,8602_RP,210329_Smp_PPL_PS_C,0.658,322.88708,22288.528832874512,PPL,PS
RP,8617_RP,210329_Smp_PPL_Aloha_A,6.294,323.12836,142686.70447187405,PPL,A
RP,8617_RP,210329_Smp_PPL_Aloha_B,6.294,323.12836,81092.82755513921,PPL,A
RP,8617_RP,210329_Smp_PPL_Aloha_C,6.294,323.12836,151392.39146815782,PPL,A
RP,8617_RP,210329_Smp_PPL_PS_A,6.294,323.12836,276321.34763918794,PPL,PS
RP,8617_RP,210329_Smp_PPL_PS_B,6.294,323.12836,229417.3718925201,PPL,PS
RP,8617_RP,210329_Smp_PPL_PS_C,6.294,323.12836,275422.64909599174,PPL,PS
HILICPos,862_HILICPos,210322_Smp_Aloha_A,12.491,176.0668,763001.7442957804,CatEx,A
HILICPos,862_HILICPos,210322_Smp_Aloha_B,12.491,176.0668,622501.0824207301,CatEx,A
HILICPos,862_HILICPos,210322_Smp_Aloha_C,12.491,176.0668,617194.5971413376,CatEx,A
HILICPos,863_HILICPos,210322_Smp_PPL_PS_A,2.295,176.07082,923430,PPL,PS
HILICPos,863_HILICPos,210322_Smp_PPL_PS_B,2.295,176.07082,839298,PPL,PS
HILICPos,863_HILICPos,210322_Smp_PPL_PS_C,2.295,176.07082,1919350,PPL,PS
RP,8630_RP,210329_Smp_PPL_Aloha_A,0.653,323.8429,1383615.4640755998,PPL,A
RP,8630_RP,210329_Smp_PPL_Aloha_B,0.653,323.8429,612229.5125643555,PPL,A
RP,8630_RP,210329_Smp_PPL_Aloha_C,0.653,323.8429,1240085.5985817483,PPL,A
RP,8630_RP,210329_Smp_PPL_PS_A,0.653,323.8429,548408.0119200934,PPL,PS
RP,8630_RP,210329_Smp_PPL_PS_B,0.653,323.8429,451572.1986762941,PPL,PS
RP,8630_RP,210329_Smp_PPL_PS_C,0.653,323.8429,335117.4376059064,PPL,PS
RP,8636_RP,210329_Smp_PPL_PS_A,7.737,324.03284,356452.3948944739,PPL,PS
RP,8636_RP,210329_Smp_PPL_PS_B,7.737,324.03284,312614.48028753756,PPL,PS
RP,8636_RP,210329_Smp_PPL_PS_C,7.737,324.03284,333703.3240178101,PPL,PS
RP,8646_RP,210329_Smp_PPL_Aloha_A,6.888,324.16711,202910,PPL,A
RP,8646_RP,210329_Smp_PPL_Aloha_B,6.888,324.16711,229828,PPL,A
RP,8646_RP,210329_Smp_PPL_Aloha_C,6.888,324.16711,236166,PPL,A
RP,8648_RP,210329_Smp_PPL_Aloha_A,1.382,324.2019,5301412,PPL,A
RP,8648_RP,210329_Smp_PPL_Aloha_B,1.382,324.2019,5185468,PPL,A
RP,8648_RP,210329_Smp_PPL_Aloha_C,1.382,324.2019,6491120,PPL,A
RP,866_RP,210329_Smp_Aloha_A,0.73,132.10196,4866592.372391061,CatEx,A
RP,866_RP,210329_Smp_Aloha_B,0.73,132.10196,3747819.872260604,CatEx,A
RP,866_RP,210329_Smp_Aloha_C,0.73,132.10196,3742126.372926468,CatEx,A
RP,866_RP,210329_Smp_PS_A,0.73,132.10196,62947902.19640606,CatEx,PS
RP,866_RP,210329_Smp_PS_B,0.73,132.10196,73727188.13843526,CatEx,PS
RP,866_RP,210329_Smp_PS_C,0.73,132.10196,58930788.97503496,CatEx,PS
RP,8669_RP,210329_Smp_PPL_Aloha_A,1.137,325.01685,114751.5087855958,PPL,A
RP,8669_RP,210329_Smp_PPL_Aloha_B,1.137,325.01685,109136.22982161358,PPL,A
RP,8669_RP,210329_Smp_PPL_Aloha_C,1.137,325.01685,125625.58670326429,PPL,A
RP,8669_RP,210329_Smp_PPL_PS_A,1.137,325.01685,42237.124889239334,PPL,PS
RP,8669_RP,210329_Smp_PPL_PS_B,1.137,325.01685,32924.33094730078,PPL,PS
RP,8669_RP,210329_Smp_PPL_PS_C,1.137,325.01685,26758.22708217532,PPL,PS
HILICPos,868_HILICPos,210322_Smp_PS_A,10.663,176.12831,4564776,CatEx,PS
HILICPos,868_HILICPos,210322_Smp_PS_B,10.663,176.12831,6287294,CatEx,PS
HILICPos,868_HILICPos,210322_Smp_PS_C,10.663,176.12831,4583036,CatEx,PS
RP,868_RP,210329_Smp_Aloha_A,0.897,132.10201,27145175.67715436,CatEx,A
RP,868_RP,210329_Smp_Aloha_B,0.897,132.10201,27363031.3555437,CatEx,A
RP,868_RP,210329_Smp_Aloha_C,0.897,132.10201,20283679.97233215,CatEx,A
RP,868_RP,210329_Smp_PS_A,0.897,132.10201,8480545.815438146,CatEx,PS
RP,868_RP,210329_Smp_PS_B,0.897,132.10201,9442353.326469408,CatEx,PS
RP,868_RP,210329_Smp_PS_C,0.897,132.10201,10078753.525651583,CatEx,PS
RP,868_RP,210329_Smp_PPL_Aloha_A,0.897,132.10201,32263273.388820875,PPL,A
RP,868_RP,210329_Smp_PPL_Aloha_B,0.897,132.10201,36173063.78626613,PPL,A
RP,868_RP,210329_Smp_PPL_Aloha_C,0.897,132.10201,34495386.410179496,PPL,A
RP,868_RP,210329_Smp_PPL_PS_A,0.897,132.10201,9803009.65492547,PPL,PS
RP,868_RP,210329_Smp_PPL_PS_B,0.897,132.10201,9961481.749578428,PPL,PS
RP,868_RP,210329_Smp_PPL_PS_C,0.897,132.10201,11851319.937278366,PPL,PS
HILICPos,869_HILICPos,210322_Smp_Aloha_A,7.757,176.13959,17190258,CatEx,A
HILICPos,869_HILICPos,210322_Smp_Aloha_B,7.757,176.13959,16108130,CatEx,A
HILICPos,869_HILICPos,210322_Smp_Aloha_C,7.757,176.13959,15594388,CatEx,A
HILICPos,869_HILICPos,210322_Smp_PS_A,7.757,176.13959,23933798,CatEx,PS
HILICPos,869_HILICPos,210322_Smp_PS_B,7.757,176.13959,29516630,CatEx,PS
HILICPos,869_HILICPos,210322_Smp_PS_C,7.757,176.13959,25738048,CatEx,PS
RP,869_RP,210329_Smp_PS_A,1.077,132.10202,1862948.9640027487,CatEx,PS
RP,869_RP,210329_Smp_PS_B,1.077,132.10202,1945365.6073843932,CatEx,PS
RP,869_RP,210329_Smp_PS_C,1.077,132.10202,2443606.0387277743,CatEx,PS
RP,869_RP,210329_Smp_PPL_PS_A,1.077,132.10202,1654748.455575443,PPL,PS
RP,869_RP,210329_Smp_PPL_PS_B,1.077,132.10202,1614953.1653546467,PPL,PS
RP,869_RP,210329_Smp_PPL_PS_C,1.077,132.10202,1548851.6299557297,PPL,PS
HILICNeg,87_HILICNeg,210322_Smp_PS_A,2.913,81.95203,3061162,CatEx,PS
HILICNeg,87_HILICNeg,210322_Smp_PS_B,2.913,81.95203,4135750,CatEx,PS
HILICNeg,87_HILICNeg,210322_Smp_PS_C,2.913,81.95203,26653842,CatEx,PS
RP,870_RP,210329_Smp_Aloha_A,0.828,132.10204,19935886.84517098,CatEx,A
RP,870_RP,210329_Smp_Aloha_B,0.828,132.10204,20648183.84609465,CatEx,A
RP,870_RP,210329_Smp_Aloha_C,0.828,132.10204,16578631.636123784,CatEx,A
RP,870_RP,210329_Smp_PPL_Aloha_A,0.828,132.10204,14566062.104269328,PPL,A
RP,870_RP,210329_Smp_PPL_Aloha_B,0.828,132.10204,17403668.806801878,PPL,A
RP,870_RP,210329_Smp_PPL_Aloha_C,0.828,132.10204,17805680.971003227,PPL,A
RP,873_RP,210329_Smp_PPL_PS_A,1.158,132.10216,1256974,PPL,PS
RP,873_RP,210329_Smp_PPL_PS_B,1.158,132.10216,772000,PPL,PS
RP,873_RP,210329_Smp_PPL_PS_C,1.158,132.10216,964840,PPL,PS
RP,8733_RP,210329_Smp_PPL_Aloha_A,5.215,326.70953,267473.6850098249,PPL,A
RP,8733_RP,210329_Smp_PPL_Aloha_B,5.215,326.70953,1279796.3636483122,PPL,A
RP,8733_RP,210329_Smp_PPL_Aloha_C,5.215,326.70953,1071529.1050296235,PPL,A
RP,8733_RP,210329_Smp_PPL_PS_A,5.215,326.70953,113780.52363847292,PPL,PS
RP,8733_RP,210329_Smp_PPL_PS_B,5.215,326.70953,384031.87166581413,PPL,PS
RP,8733_RP,210329_Smp_PPL_PS_C,5.215,326.70953,346437.84161238035,PPL,PS
RP,8737_RP,210329_Smp_Aloha_A,0.668,326.83072,388618.04622013296,CatEx,A
RP,8737_RP,210329_Smp_Aloha_B,0.668,326.83072,153363.80630427285,CatEx,A
RP,8737_RP,210329_Smp_Aloha_C,0.668,326.83072,445051.65079222433,CatEx,A
RP,8737_RP,210329_Smp_PS_A,0.668,326.83072,103630.93919255864,CatEx,PS
RP,8737_RP,210329_Smp_PS_B,0.668,326.83072,421514.1289648421,CatEx,PS
RP,8737_RP,210329_Smp_PS_C,0.668,326.83072,175398.2612355148,CatEx,PS
RP,8737_RP,210329_Smp_PPL_Aloha_A,0.668,326.83072,1717743.9845607972,PPL,A
RP,8737_RP,210329_Smp_PPL_Aloha_B,0.668,326.83072,223409.18994268487,PPL,A
RP,8737_RP,210329_Smp_PPL_Aloha_C,0.668,326.83072,1438962.8663849102,PPL,A
RP,8737_RP,210329_Smp_PPL_PS_A,0.668,326.83072,679994.2304176219,PPL,PS
RP,8737_RP,210329_Smp_PPL_PS_B,0.668,326.83072,508411.91904255614,PPL,PS
RP,8737_RP,210329_Smp_PPL_PS_C,0.668,326.83072,272557.9019360531,PPL,PS
RP,8756_RP,210329_Smp_PPL_Aloha_A,1.626,327.16476,772412,PPL,A
RP,8756_RP,210329_Smp_PPL_Aloha_B,1.626,327.16476,1279832,PPL,A
RP,8756_RP,210329_Smp_PPL_Aloha_C,1.626,327.16476,1259900,PPL,A
RP,8757_RP,210329_Smp_PPL_Aloha_A,2.107,327.20151,17584963.043413743,PPL,A
RP,8757_RP,210329_Smp_PPL_Aloha_B,2.107,327.20151,16578024.70253096,PPL,A
RP,8757_RP,210329_Smp_PPL_Aloha_C,2.107,327.20151,19867721.725361675,PPL,A
RP,8768_RP,210329_Smp_PPL_Aloha_A,0.672,327.78998,1222958,PPL,A
RP,8768_RP,210329_Smp_PPL_Aloha_B,0.672,327.78998,715868,PPL,A
RP,8768_RP,210329_Smp_PPL_Aloha_C,0.672,327.78998,1068788,PPL,A
RP,8768_RP,210329_Smp_PPL_PS_A,0.672,327.78998,1508788,PPL,PS
RP,8768_RP,210329_Smp_PPL_PS_B,0.672,327.78998,1784492,PPL,PS
RP,8768_RP,210329_Smp_PPL_PS_C,0.672,327.78998,312376,PPL,PS
RP,8779_RP,210329_Smp_PPL_Aloha_A,5.342,328.10019,288202,PPL,A
RP,8779_RP,210329_Smp_PPL_Aloha_B,5.342,328.10019,235384,PPL,A
RP,8779_RP,210329_Smp_PPL_Aloha_C,5.342,328.10019,241448,PPL,A
RP,8779_RP,210329_Smp_PPL_PS_A,5.342,328.10019,179204,PPL,PS
RP,8779_RP,210329_Smp_PPL_PS_B,5.342,328.10019,173474,PPL,PS
RP,8779_RP,210329_Smp_PPL_PS_C,5.342,328.10019,169128,PPL,PS
HILICPos,878_HILICPos,210322_Smp_PPL_Aloha_A,2.213,178.0864,2045538,PPL,A
HILICPos,878_HILICPos,210322_Smp_PPL_Aloha_B,2.213,178.0864,3475142,PPL,A
HILICPos,878_HILICPos,210322_Smp_PPL_Aloha_C,2.213,178.0864,3188812,PPL,A
HILICPos,878_HILICPos,210322_Smp_PPL_PS_A,2.213,178.0864,3249176,PPL,PS
HILICPos,878_HILICPos,210322_Smp_PPL_PS_B,2.213,178.0864,3707226,PPL,PS
HILICPos,878_HILICPos,210322_Smp_PPL_PS_C,2.213,178.0864,4787176,PPL,PS
RP,878_RP,210329_Smp_PS_A,0.654,132.88942,34432,CatEx,PS
RP,878_RP,210329_Smp_PS_B,0.654,132.88942,98350,CatEx,PS
RP,878_RP,210329_Smp_PS_C,0.654,132.88942,41956,CatEx,PS
RP,878_RP,210329_Smp_PPL_Aloha_A,0.654,132.88942,854050,PPL,A
RP,878_RP,210329_Smp_PPL_Aloha_B,0.654,132.88942,359822,PPL,A
RP,878_RP,210329_Smp_PPL_Aloha_C,0.654,132.88942,734736,PPL,A
RP,878_RP,210329_Smp_PPL_PS_A,0.654,132.88942,442358,PPL,PS
RP,878_RP,210329_Smp_PPL_PS_B,0.654,132.88942,620640,PPL,PS
RP,878_RP,210329_Smp_PPL_PS_C,0.654,132.88942,332180,PPL,PS
RP,8788_RP,210329_Smp_PPL_Aloha_A,1.706,328.16068,2717356,PPL,A
RP,8788_RP,210329_Smp_PPL_Aloha_B,1.706,328.16068,2130036,PPL,A
RP,8788_RP,210329_Smp_PPL_Aloha_C,1.706,328.16068,2419774,PPL,A
RP,8788_RP,210329_Smp_PPL_PS_A,1.706,328.16068,2582514,PPL,PS
RP,8788_RP,210329_Smp_PPL_PS_B,1.706,328.16068,2893900,PPL,PS
RP,8788_RP,210329_Smp_PPL_PS_C,1.706,328.16068,2991486,PPL,PS
RP,8794_RP,210329_Smp_Aloha_A,9.418,328.19089,6180828,CatEx,A
RP,8794_RP,210329_Smp_Aloha_B,9.418,328.19089,4395636,CatEx,A
RP,8794_RP,210329_Smp_Aloha_C,9.418,328.19089,7931728,CatEx,A
RP,8795_RP,210329_Smp_Aloha_A,2.643,328.19675,265900.40127387794,CatEx,A
RP,8795_RP,210329_Smp_Aloha_B,2.643,328.19675,177464.27021381306,CatEx,A
RP,8795_RP,210329_Smp_Aloha_C,2.643,328.19675,247790.25442345135,CatEx,A
RP,8795_RP,210329_Smp_PPL_Aloha_A,2.643,328.19675,2627926.9097518083,PPL,A
RP,8795_RP,210329_Smp_PPL_Aloha_B,2.643,328.19675,2116427.654174854,PPL,A
RP,8795_RP,210329_Smp_PPL_Aloha_C,2.643,328.19675,2735853.442464306,PPL,A
RP,880_RP,210329_Smp_PPL_PS_A,2.351,133.02863,242826.59425007043,PPL,PS
RP,880_RP,210329_Smp_PPL_PS_B,2.351,133.02863,237966.1877837157,PPL,PS
RP,880_RP,210329_Smp_PPL_PS_C,2.351,133.02863,249430.58755522917,PPL,PS
RP,8800_RP,210329_Smp_PPL_Aloha_A,1.639,328.23303,32572338.000000004,PPL,A
RP,8800_RP,210329_Smp_PPL_Aloha_B,1.639,328.23303,36784996,PPL,A
RP,8800_RP,210329_Smp_PPL_Aloha_C,1.639,328.23303,38554924,PPL,A
RP,8805_RP,210329_Smp_Aloha_A,0.662,328.74881,717244.8663545654,CatEx,A
RP,8805_RP,210329_Smp_Aloha_B,0.662,328.74881,37037.863565804386,CatEx,A
RP,8805_RP,210329_Smp_Aloha_C,0.662,328.74881,684291.190087451,CatEx,A
RP,8805_RP,210329_Smp_PPL_Aloha_A,0.662,328.74881,6670150.906775969,PPL,A
RP,8805_RP,210329_Smp_PPL_Aloha_B,0.662,328.74881,3393020.788703011,PPL,A
RP,8805_RP,210329_Smp_PPL_Aloha_C,0.662,328.74881,5224107.579096761,PPL,A
RP,8805_RP,210329_Smp_PPL_PS_A,0.662,328.74881,1997310.5252883497,PPL,PS
RP,8805_RP,210329_Smp_PPL_PS_B,0.662,328.74881,1760328.289875663,PPL,PS
RP,8805_RP,210329_Smp_PPL_PS_C,0.662,328.74881,2508786.1620999356,PPL,PS
RP,8817_RP,210329_Smp_PS_A,0.727,329.05695,138606,CatEx,PS
RP,8817_RP,210329_Smp_PS_B,0.727,329.05695,176668,CatEx,PS
RP,8817_RP,210329_Smp_PS_C,0.727,329.05695,114900,CatEx,PS
RP,8844_RP,210329_Smp_PS_A,0.96,330.06006,213347.5096351852,CatEx,PS
RP,8844_RP,210329_Smp_PS_B,0.96,330.06006,152964.8006103563,CatEx,PS
RP,8844_RP,210329_Smp_PS_C,0.96,330.06006,90663.27390337648,CatEx,PS
RP,8848_RP,210329_Smp_PPL_Aloha_A,4.597,330.16187,626102,PPL,A
RP,8848_RP,210329_Smp_PPL_Aloha_B,4.597,330.16187,1293980,PPL,A
RP,8848_RP,210329_Smp_PPL_Aloha_C,4.597,330.16187,1319348,PPL,A
RP,8854_RP,210329_Smp_Aloha_A,1.503,330.21243,438966,CatEx,A
RP,8854_RP,210329_Smp_Aloha_B,1.503,330.21243,298464,CatEx,A
RP,8854_RP,210329_Smp_Aloha_C,1.503,330.21243,329478,CatEx,A
RP,8854_RP,210329_Smp_PPL_Aloha_A,1.503,330.21243,8017950,PPL,A
RP,8854_RP,210329_Smp_PPL_Aloha_B,1.503,330.21243,9080524,PPL,A
RP,8854_RP,210329_Smp_PPL_Aloha_C,1.503,330.21243,8487708,PPL,A
RP,8854_RP,210329_Smp_PPL_PS_A,1.503,330.21243,439486,PPL,PS
RP,8854_RP,210329_Smp_PPL_PS_B,1.503,330.21243,797860,PPL,PS
RP,8854_RP,210329_Smp_PPL_PS_C,1.503,330.21243,322294,PPL,PS
RP,8864_RP,210329_Smp_Aloha_A,0.663,330.75299,1261273.9474486343,CatEx,A
RP,8864_RP,210329_Smp_Aloha_B,0.663,330.75299,75833.68938249248,CatEx,A
RP,8864_RP,210329_Smp_Aloha_C,0.663,330.75299,1148822.3297995438,CatEx,A
RP,8864_RP,210329_Smp_PPL_Aloha_A,0.663,330.75299,9704959.37640747,PPL,A
RP,8864_RP,210329_Smp_PPL_Aloha_B,0.663,330.75299,4863403.407242147,PPL,A
RP,8864_RP,210329_Smp_PPL_Aloha_C,0.663,330.75299,7691674.727284877,PPL,A
RP,8864_RP,210329_Smp_PPL_PS_A,0.663,330.75299,3014121.8994385153,PPL,PS
RP,8864_RP,210329_Smp_PPL_PS_B,0.663,330.75299,2395003.0443022093,PPL,PS
RP,8864_RP,210329_Smp_PPL_PS_C,0.663,330.75299,3769437.19546401,PPL,PS
RP,8866_RP,210329_Smp_Aloha_A,0.658,330.84354,492327.5210025987,CatEx,A
RP,8866_RP,210329_Smp_Aloha_B,0.658,330.84354,421582.75508357753,CatEx,A
RP,8866_RP,210329_Smp_Aloha_C,0.658,330.84354,213639.7354301428,CatEx,A
RP,8877_RP,210329_Smp_PPL_Aloha_A,0.918,331.11383,824644,PPL,A
RP,8877_RP,210329_Smp_PPL_Aloha_B,0.918,331.11383,1286550,PPL,A
RP,8877_RP,210329_Smp_PPL_Aloha_C,0.918,331.11383,741188,PPL,A
RP,8877_RP,210329_Smp_PPL_PS_A,0.918,331.11383,749204,PPL,PS
RP,8877_RP,210329_Smp_PPL_PS_B,0.918,331.11383,898508,PPL,PS
RP,8877_RP,210329_Smp_PPL_PS_C,0.918,331.11383,810760,PPL,PS
HILICPos,888_HILICPos,210322_Smp_Aloha_A,7.591,179.00508,5337868,CatEx,A
HILICPos,888_HILICPos,210322_Smp_Aloha_B,7.591,179.00508,3996042,CatEx,A
HILICPos,888_HILICPos,210322_Smp_Aloha_C,7.591,179.00508,4435006,CatEx,A
RP,8896_RP,210329_Smp_PPL_PS_A,7.719,331.61563,37182.3051625338,PPL,PS
RP,8896_RP,210329_Smp_PPL_PS_B,7.719,331.61563,32182.592106982895,PPL,PS
RP,8896_RP,210329_Smp_PPL_PS_C,7.719,331.61563,23918.756953427208,PPL,PS
HILICNeg,89_HILICNeg,210322_Smp_PPL_PS_A,14.884,81.95206,1331622,PPL,PS
HILICNeg,89_HILICNeg,210322_Smp_PPL_PS_B,14.884,81.95206,1120018,PPL,PS
HILICNeg,89_HILICNeg,210322_Smp_PPL_PS_C,14.884,81.95206,2655114,PPL,PS
RP,8901_RP,210329_Smp_PPL_PS_A,0.669,331.96243,131448,PPL,PS
RP,8901_RP,210329_Smp_PPL_PS_B,0.669,331.96243,2037932,PPL,PS
RP,8901_RP,210329_Smp_PPL_PS_C,0.669,331.96243,5383624,PPL,PS
RP,891_RP,210329_Smp_PPL_PS_A,4.488,133.10138,948440,PPL,PS
RP,891_RP,210329_Smp_PPL_PS_B,4.488,133.10138,1146220,PPL,PS
RP,891_RP,210329_Smp_PPL_PS_C,4.488,133.10138,2993780,PPL,PS
RP,8919_RP,210329_Smp_PPL_Aloha_A,7.805,332.20728,870056,PPL,A
RP,8919_RP,210329_Smp_PPL_Aloha_B,7.805,332.20728,862714,PPL,A
RP,8919_RP,210329_Smp_PPL_Aloha_C,7.805,332.20728,734748,PPL,A
RP,8919_RP,210329_Smp_PPL_PS_A,7.805,332.20728,2284414,PPL,PS
RP,8919_RP,210329_Smp_PPL_PS_B,7.805,332.20728,2711642,PPL,PS
RP,8919_RP,210329_Smp_PPL_PS_C,7.805,332.20728,2122100,PPL,PS
